item,variety,date,price,unit
brussels_sprouts,all_varieties,2015-01-09,0.55,kg
bulb_onions,yellow,2015-01-09,0.26,kg
bulb_onions,red,2015-01-09,0.44,kg
cabbage,red,2015-01-09,0.32,kg
cabbage,savoy,2015-01-09,0.35,head
cabbage,spring_greens_prepacked,2015-01-09,0.65,kg
cabbage,summer_autumn_round,2015-01-09,0.35,head
cabbage,white,2015-01-09,0.25,kg
cabbage,winter_other,2015-01-09,0.34,head
carrots,toppedwashed,2015-01-09,0.26,kg
cauliflowers,kent,2015-01-09,0.94,head
cauliflowers,all_other,2015-01-09,0.79,head
leeks,trimmed,2015-01-09,0.78,kg
lettuce,butterhead_indoor,2015-01-09,0.33,head
lettuce,little_gem,2015-01-09,0.59,twin
parsnips,all_varieties,2015-01-09,0.76,kg
swede,all_varieties,2015-01-09,0.3,kg
turnip,all_varieties,2015-01-09,0.91,kg
watercress,all_varieties,2015-01-09,0.52,bunch
alstromeria,indoor,2015-01-09,1.13,bunch
chrysanthemums_flowers,indoorspray,2015-01-09,0.23,spray
narcissusincdaffodils,indoor,2015-01-09,0.59,bunch
tulips,indoor,2015-01-09,0.75,bunch
begoniaelatior,13cm,2015-01-09,1.38, each
cyclamen,13cm,2015-01-09,1.43, each
chrysanthemum,13cm,2015-01-09,1.25, each
alstromeria,indoor,2014-12-19,1.44,5 stems
beetroot,topped,2014-12-19,0.15,kg
brussels_sprouts,all_varieties,2014-12-19,0.26,kg
bulb_onions,red,2014-12-19,0.44,kg
bulb_onions,yellow,2014-12-19,0.28,kg
cabbage,red,2014-12-19,0.29,kg
cabbage,savoy,2014-12-19,0.36,head
cabbage,spring_greens_pre-packed,2014-12-19,0.62,kg
cabbage,summer_&_autumn_round,2014-12-19,0.31,head
cabbage,white,2014-12-19,0.25,kg
cabbage,winter_other,2014-12-19,0.35,head
carrots,topped_washed,2014-12-19,0.27,kg
cauliflowers,all_other,2014-12-19,0.88,head
cauliflowers,kent,2014-12-19,0.83,head
celery,all_washed,2014-12-19,0.5,kg
chrysanthemum,13cm,2014-12-19,1.5,each
chrysanthemum_flowers,indoor_bloom,2014-12-19,1,bloom
cooking_apples,bramley's_seedling,2014-12-19,0.52,kg
cyclamen,13cm,2014-12-19,1.43,each
dessert_apples,braeburn,2014-12-19,0.63,kg
dessert_apples,cox's_orange_group,2014-12-19,0.56,kg
dessert_apples,egremont_russet,2014-12-19,0.56,kg
dessert_apples,gala,2014-12-19,0.53,kg
dessert_apples,jonagold_group,2014-12-19,0.6,kg
dessert_apples,other_late_season,2014-12-19,0.58,kg
leeks,trimmed,2014-12-19,0.37,kg
lettuce,butterhead_indoor,2014-12-19,0.3,head
lettuce,little_gem,2014-12-19,0.56,twin
"narcissus,_inc._daffodils",indoor,2014-12-19,0.64,10 blooms
oriental_lilies,homegrown,2014-12-19,0.66,stem
parsnips,all_varieties,2014-12-19,0.86,kg
pears,conference,2014-12-19,0.46,kg
pears,doyenne_du_comice,2014-12-19,0.54,kg
poinsettia,13cm,2014-12-19,2.64,each
swede,all_varieties,2014-12-19,0.29,kg
tulips,indoor,2014-12-19,0.89,5 blooms
turnip,all_varieties,2014-12-19,0.92,kg
watercress,all_varieties,2014-12-19,0.51,bunch
alstromeria,indoor,2014-12-12,1.52,5 stems
beetroot,topped,2014-12-12,0.15,kg
brussels_sprouts,all_varieties,2014-12-12,0.26,kg
bulb_onions,red,2014-12-12,0.44,kg
bulb_onions,yellow,2014-12-12,0.25,kg
cabbage,red,2014-12-12,0.3,kg
cabbage,savoy,2014-12-12,0.35,head
cabbage,spring_greens_pre-packed,2014-12-12,0.61,kg
cabbage,summer_&_autumn_round,2014-12-12,0.31,head
cabbage,white,2014-12-12,0.27,kg
cabbage,winter_other,2014-12-12,0.33,head
carrots,topped_washed,2014-12-12,0.27,kg
cauliflowers,all_other,2014-12-12,0.84,head
cauliflowers,kent,2014-12-12,0.79,head
celery,all_washed,2014-12-12,0.61,kg
chrysanthemum,13cm,2014-12-12,1.5,each
chrysanthemum_flowers,indoor_bloom,2014-12-12,1,bloom
cooking_apples,bramley's_seedling,2014-12-12,0.54,kg
cyclamen,13cm,2014-12-12,1.41,each
dessert_apples,braeburn,2014-12-12,0.62,kg
dessert_apples,cox's_orange_group,2014-12-12,0.58,kg
dessert_apples,egremont_russet,2014-12-12,0.59,kg
dessert_apples,gala,2014-12-12,0.55,kg
dessert_apples,jonagold_group,2014-12-12,0.56,kg
dessert_apples,other_late_season,2014-12-12,0.59,kg
leeks,trimmed,2014-12-12,0.37,kg
lettuce,butterhead_indoor,2014-12-12,0.29,head
lettuce,little_gem,2014-12-12,0.54,twin
"narcissus,_inc._daffodils",indoor,2014-12-12,0.62,10 blooms
oriental_lilies,homegrown,2014-12-12,0.59,stem
parsnips,all_varieties,2014-12-12,0.84,kg
pears,conference,2014-12-12,0.45,kg
pears,doyenne_du_comice,2014-12-12,0.52,kg
poinsettia,13cm,2014-12-12,2.73,each
swede,all_varieties,2014-12-12,0.29,kg
tulips,indoor,2014-12-12,0.91,5 blooms
turnip,all_varieties,2014-12-12,0.88,kg
watercress,all_varieties,2014-12-12,0.5,bunch
alstromeria,indoor,2014-12-05,1.17,5 stems
beetroot,topped,2014-12-05,0.16,kg
begonia_elatior,13cm,2014-12-05,1.25,each
brussels_sprouts,all_varieties,2014-12-05,0.27,kg
bulb_onions,red,2014-12-05,0.43,kg
bulb_onions,yellow,2014-12-05,0.23,kg
cabbage,red,2014-12-05,0.3,kg
cabbage,savoy,2014-12-05,0.35,head
cabbage,spring_greens_pre-packed,2014-12-05,0.57,kg
cabbage,summer_&_autumn_round,2014-12-05,0.33,head
cabbage,white,2014-12-05,0.26,kg
cabbage,winter_other,2014-12-05,0.33,head
carrots,topped_washed,2014-12-05,0.27,kg
cauliflowers,all_other,2014-12-05,0.9,head
cauliflowers,kent,2014-12-05,0.82,head
celery,all_washed,2014-12-05,0.59,kg
chrysanthemum,13cm,2014-12-05,1.25,each
chrysanthemum_flowers,indoor_spray,2014-12-05,0.17,spray
cooking_apples,bramley's_seedling,2014-12-05,0.5,kg
cyclamen,13cm,2014-12-05,1.31,each
damsons,all_varieties,2014-12-05,0.87,kg
dessert_apples,braeburn,2014-12-05,0.56,kg
dessert_apples,cox's_orange_group,2014-12-05,0.55,kg
dessert_apples,egremont_russet,2014-12-05,0.59,kg
dessert_apples,gala,2014-12-05,0.6,kg
dessert_apples,other_late_season,2014-12-05,0.64,kg
dessert_apples,other_mid_season,2014-12-05,0.49,kg
dessert_apples,spartan,2014-12-05,0.42,kg
leeks,trimmed,2014-12-05,0.36,kg
lettuce,butterhead_indoor,2014-12-05,0.29,head
lettuce,little_gem,2014-12-05,0.41,twin
"narcissus,_inc._daffodils",indoor,2014-12-05,0.51,10 blooms
oriental_lilies,homegrown,2014-12-05,1.23,stem
parsnips,all_varieties,2014-12-05,0.83,kg
pears,conference,2014-12-05,0.44,kg
pears,doyenne_du_comice,2014-12-05,0.55,kg
pears,other,2014-12-05,0.32,kg
poinsettia,13cm,2014-12-05,2.86,each
spinach,leaf_loose/bunches,2014-12-05,1,kg
swede,all_varieties,2014-12-05,0.29,kg
tomatoes,round,2014-12-05,1.08,kg
tulips,indoor,2014-12-05,0.89,5 blooms
turnip,all_varieties,2014-12-05,0.87,kg
watercress,all_varieties,2014-12-05,0.52,bunch
alstromeria,indoor,2014-11-28,1.07,5 stems
beetroot,topped,2014-11-28,0.16,kg
begonia_elatior,13cm,2014-11-28,1.25,each
brussels_sprouts,all_varieties,2014-11-28,0.26,kg
bulb_onions,red,2014-11-28,0.44,kg
bulb_onions,yellow,2014-11-28,0.24,kg
cabbage,red,2014-11-28,0.29,kg
cabbage,savoy,2014-11-28,0.35,head
cabbage,spring_greens_pre-packed,2014-11-28,0.59,kg
cabbage,summer_&_autumn_round,2014-11-28,0.34,head
cabbage,white,2014-11-28,0.25,kg
cabbage,winter_other,2014-11-28,0.33,head
calabrese,calabrese,2014-11-28,0.52,kg
capsicums,red,2014-11-28,0.52,kg
carrots,topped_washed,2014-11-28,0.28,kg
cauliflowers,all_other,2014-11-28,0.77,head
cauliflowers,kent,2014-11-28,0.71,head
celery,all_washed,2014-11-28,0.63,kg
chrysanthemum,13cm,2014-11-28,1.25,each
chrysanthemum_flowers,indoor_bloom,2014-11-28,0.35,bloom
chrysanthemum_flowers,indoor_spray,2014-11-28,0.17,spray
cooking_apples,bramley's_seedling,2014-11-28,0.51,kg
cyclamen,13cm,2014-11-28,1.57,each
damsons,all_varieties,2014-11-28,0.99,kg
dessert_apples,braeburn,2014-11-28,0.54,kg
dessert_apples,cox's_orange_group,2014-11-28,0.54,kg
dessert_apples,egremont_russet,2014-11-28,0.58,kg
dessert_apples,gala,2014-11-28,0.58,kg
dessert_apples,jonagold_group,2014-11-28,0.5,kg
dessert_apples,other_late_season,2014-11-28,0.65,kg
dessert_apples,other_mid_season,2014-11-28,0.49,kg
dessert_apples,spartan,2014-11-28,0.47,kg
dessert_apples,worcester_pearmain,2014-11-28,0.47,kg
leeks,trimmed,2014-11-28,0.37,kg
lettuce,butterhead_indoor,2014-11-28,0.29,head
lettuce,little_gem,2014-11-28,0.41,twin
"narcissus,_inc._daffodils",indoor,2014-11-28,0.55,10 blooms
oriental_lilies,homegrown,2014-11-28,1.04,stem
parsnips,all_varieties,2014-11-28,0.86,kg
pears,conference,2014-11-28,0.46,kg
pears,doyenne_du_comice,2014-11-28,0.56,kg
pears,other,2014-11-28,0.35,kg
poinsettia,13cm,2014-11-28,2.95,each
raspberries,all_varieties,2014-11-28,3.98,kg
spinach,leaf_loose/bunches,2014-11-28,0.63,kg
swede,all_varieties,2014-11-28,0.3,kg
tomatoes,round,2014-11-28,1.04,kg
tulips,indoor,2014-11-28,0.8,5 blooms
turnip,all_varieties,2014-11-28,0.99,kg
watercress,all_varieties,2014-11-28,0.54,bunch
alstromeria,indoor,2014-11-21,1.12,5 stems
beetroot,topped,2014-11-21,0.16,kg
begonia_elatior,13cm,2014-11-21,1.25,each
brussels_sprouts,all_varieties,2014-11-21,0.28,kg
bulb_onions,red,2014-11-21,0.45,kg
bulb_onions,yellow,2014-11-21,0.26,kg
cabbage,red,2014-11-21,0.3,kg
cabbage,savoy,2014-11-21,0.34,head
cabbage,spring_greens_pre-packed,2014-11-21,0.57,kg
cabbage,summer_&_autumn_pointed,2014-11-21,0.46,kg
cabbage,summer_&_autumn_round,2014-11-21,0.32,head
cabbage,white,2014-11-21,0.25,kg
cabbage,winter_other,2014-11-21,0.35,head
calabrese,calabrese,2014-11-21,0.5,kg
capsicums,green,2014-11-21,0.53,kg
capsicums,red,2014-11-21,0.49,kg
carrots,topped_washed,2014-11-21,0.27,kg
cauliflowers,all_other,2014-11-21,0.68,head
cauliflowers,kent,2014-11-21,0.62,head
celery,all_washed,2014-11-21,0.56,kg
chrysanthemum,13cm,2014-11-21,1.25,each
chrysanthemum_flowers,indoor_bloom,2014-11-21,0.25,bloom
chrysanthemum_flowers,indoor_spray,2014-11-21,0.19,spray
cooking_apples,bramley's_seedling,2014-11-21,0.51,kg
cyclamen,13cm,2014-11-21,1.34,each
damsons,all_varieties,2014-11-21,0.87,kg
dessert_apples,braeburn,2014-11-21,0.57,kg
dessert_apples,cox's_orange_group,2014-11-21,0.55,kg
dessert_apples,egremont_russet,2014-11-21,0.61,kg
dessert_apples,gala,2014-11-21,0.58,kg
dessert_apples,jonagold_group,2014-11-21,0.53,kg
dessert_apples,other_late_season,2014-11-21,0.64,kg
dessert_apples,other_mid_season,2014-11-21,0.53,kg
dessert_apples,spartan,2014-11-21,0.61,kg
dessert_apples,worcester_pearmain,2014-11-21,0.61,kg
leeks,trimmed,2014-11-21,0.37,kg
lettuce,butterhead_indoor,2014-11-21,0.28,head
lettuce,little_gem,2014-11-21,0.42,twin
"narcissus,_inc._daffodils",indoor,2014-11-21,0.7,10 blooms
oriental_lilies,homegrown,2014-11-21,1.04,stem
parsnips,all_varieties,2014-11-21,0.88,kg
pears,conference,2014-11-21,0.46,kg
pears,doyenne_du_comice,2014-11-21,0.52,kg
pears,other,2014-11-21,0.33,kg
pears,william's_bon_chretien,2014-11-21,0.6,kg
poinsettia,13cm,2014-11-21,2.5,each
raspberries,all_varieties,2014-11-21,5.82,kg
spinach,leaf_loose/bunches,2014-11-21,0.64,kg
strawberries,all_varieties,2014-11-21,1.98,kg
swede,all_varieties,2014-11-21,0.29,kg
sweetcorn,all_varieties,2014-11-21,0.15,cob
tomatoes,cherry,2014-11-21,2,kg
tomatoes,round,2014-11-21,0.96,kg
turnip,all_varieties,2014-11-21,0.92,kg
watercress,all_varieties,2014-11-21,0.54,bunch
alstromeria,indoor,2014-11-14,0.91,5 stems
beetroot,topped,2014-11-14,0.17,kg
brussels_sprouts,all_varieties,2014-11-14,0.27,kg
bulb_onions,red,2014-11-14,0.46,kg
bulb_onions,yellow,2014-11-14,0.28,kg
cabbage,red,2014-11-14,0.32,kg
cabbage,savoy,2014-11-14,0.36,head
cabbage,spring_greens_pre-packed,2014-11-14,0.56,kg
cabbage,summer_&_autumn_pointed,2014-11-14,0.45,kg
cabbage,summer_&_autumn_round,2014-11-14,0.34,head
cabbage,white,2014-11-14,0.28,kg
cabbage,winter_other,2014-11-14,0.39,head
calabrese,calabrese,2014-11-14,0.48,kg
capsicums,green,2014-11-14,0.54,kg
capsicums,red,2014-11-14,0.5,kg
carrots,topped_washed,2014-11-14,0.28,kg
cauliflowers,all_other,2014-11-14,0.5,head
cauliflowers,kent,2014-11-14,0.47,head
celery,all_washed,2014-11-14,0.56,kg
chrysanthemum,13cm,2014-11-14,1.25,each
chrysanthemum_flowers,indoor_bloom,2014-11-14,0.44,bloom
chrysanthemum_flowers,indoor_spray,2014-11-14,0.16,spray
cooking_apples,bramley's_seedling,2014-11-14,0.49,kg
cyclamen,13cm,2014-11-14,1.5,each
damsons,all_varieties,2014-11-14,0.87,kg
dessert_apples,braeburn,2014-11-14,0.67,kg
dessert_apples,cox's_orange_group,2014-11-14,0.54,kg
dessert_apples,egremont_russet,2014-11-14,0.58,kg
dessert_apples,gala,2014-11-14,0.57,kg
dessert_apples,jonagold_group,2014-11-14,0.58,kg
dessert_apples,other_late_season,2014-11-14,0.62,kg
dessert_apples,other_mid_season,2014-11-14,0.53,kg
dessert_apples,spartan,2014-11-14,0.64,kg
dessert_apples,worcester_pearmain,2014-11-14,0.64,kg
leeks,trimmed,2014-11-14,0.37,kg
lettuce,butterhead_indoor,2014-11-14,0.28,head
lettuce,cos,2014-11-14,0.54,head
lettuce,little_gem,2014-11-14,0.41,twin
"narcissus,_inc._daffodils",indoor,2014-11-14,0.58,10 blooms
oriental_lilies,homegrown,2014-11-14,1.01,stem
parsnips,all_varieties,2014-11-14,0.87,kg
pears,conference,2014-11-14,0.46,kg
pears,doyenne_du_comice,2014-11-14,0.52,kg
pears,other,2014-11-14,0.62,kg
pears,william's_bon_chretien,2014-11-14,0.6,kg
raspberries,all_varieties,2014-11-14,6.31,kg
salad_onions,salad,2014-11-14,0.19,bunch
spinach,leaf_loose/bunches,2014-11-14,0.6,kg
swede,all_varieties,2014-11-14,0.32,kg
sweetcorn,all_varieties,2014-11-14,0.3,cob
tomatoes,round,2014-11-14,0.66,kg
turnip,all_varieties,2014-11-14,0.88,kg
watercress,all_varieties,2014-11-14,0.55,bunch
alstromeria,indoor,2014-11-07,1.14,5 stems
beetroot,topped,2014-11-07,0.16,kg
begonia_elatior,13cm,2014-11-07,1.25,each
brussels_sprouts,all_varieties,2014-11-07,0.28,kg
bulb_onions,red,2014-11-07,0.5,kg
bulb_onions,yellow,2014-11-07,0.23,kg
cabbage,red,2014-11-07,0.31,kg
cabbage,savoy,2014-11-07,0.37,head
cabbage,spring_greens_pre-packed,2014-11-07,0.58,kg
cabbage,summer_&_autumn_pointed,2014-11-07,0.45,kg
cabbage,summer_&_autumn_round,2014-11-07,0.34,head
cabbage,white,2014-11-07,0.28,kg
cabbage,winter_other,2014-11-07,0.37,head
calabrese,calabrese,2014-11-07,0.49,kg
capsicums,green,2014-11-07,0.33,kg
capsicums,red,2014-11-07,0.42,kg
carrots,topped_washed,2014-11-07,0.28,kg
cauliflowers,all_other,2014-11-07,0.39,head
cauliflowers,kent,2014-11-07,0.39,head
celery,all_washed,2014-11-07,0.54,kg
chrysanthemum,13cm,2014-11-07,1.25,each
chrysanthemum_flowers,indoor_bloom,2014-11-07,0.34,bloom
chrysanthemum_flowers,indoor_spray,2014-11-07,0.17,spray
cooking_apples,bramley's_seedling,2014-11-07,0.49,kg
cucumbers,all_varieties,2014-11-07,0.59,kg
cyclamen,13cm,2014-11-07,1.3,each
dessert_apples,braeburn,2014-11-07,0.58,kg
dessert_apples,cox's_orange_group,2014-11-07,0.52,kg
dessert_apples,egremont_russet,2014-11-07,0.57,kg
dessert_apples,gala,2014-11-07,0.59,kg
dessert_apples,jonagold_group,2014-11-07,0.54,kg
dessert_apples,other_early_season,2014-11-07,0.55,kg
dessert_apples,other_late_season,2014-11-07,0.61,kg
dessert_apples,other_mid_season,2014-11-07,0.53,kg
dessert_apples,spartan,2014-11-07,0.49,kg
dessert_apples,worcester_pearmain,2014-11-07,0.49,kg
leeks,trimmed,2014-11-07,0.37,kg
lettuce,butterhead_indoor,2014-11-07,0.3,head
lettuce,cos,2014-11-07,0.54,head
lettuce,crisp_iceberg_type,2014-11-07,0.29,head
lettuce,little_gem,2014-11-07,0.43,twin
"narcissus,_inc._daffodils",indoor,2014-11-07,0.63,10 blooms
oriental_lilies,homegrown,2014-11-07,1,stem
parsnips,all_varieties,2014-11-07,0.89,kg
pears,conference,2014-11-07,0.46,kg
pears,doyenne_du_comice,2014-11-07,0.54,kg
pears,other,2014-11-07,0.31,kg
pears,william's_bon_chretien,2014-11-07,0.6,kg
raspberries,all_varieties,2014-11-07,6.9,kg
salad_onions,salad,2014-11-07,0.2,bunch
spinach,leaf_loose/bunches,2014-11-07,0.6,kg
strawberries,all_varieties,2014-11-07,2.09,kg
swede,all_varieties,2014-11-07,0.31,kg
tomatoes,cherry,2014-11-07,2.26,kg
tomatoes,plum,2014-11-07,0.71,kg
tomatoes,round,2014-11-07,0.67,kg
tomatoes,vine,2014-11-07,0.92,kg
turnip,all_varieties,2014-11-07,0.87,kg
watercress,all_varieties,2014-11-07,0.54,bunch
alstromeria,indoor,2014-10-31,1.17,5 stems
beetroot,topped,2014-10-31,0.17,kg
begonia_elatior,13cm,2014-10-31,1.25,each
brussels_sprouts,all_varieties,2014-10-31,0.3,kg
bulb_onions,red,2014-10-31,0.55,kg
bulb_onions,yellow,2014-10-31,0.24,kg
cabbage,red,2014-10-31,0.31,kg
cabbage,savoy,2014-10-31,0.36,head
cabbage,spring_greens_pre-packed,2014-10-31,0.58,kg
cabbage,summer_&_autumn_pointed,2014-10-31,0.45,kg
cabbage,summer_&_autumn_round,2014-10-31,0.34,head
cabbage,white,2014-10-31,0.28,kg
calabrese,calabrese,2014-10-31,0.51,kg
carrots,topped_washed,2014-10-31,0.28,kg
cauliflowers,all_other,2014-10-31,0.4,head
cauliflowers,kent,2014-10-31,0.39,head
celery,all_washed,2014-10-31,0.55,kg
chrysanthemum,13cm,2014-10-31,1.25,each
chrysanthemum_flowers,indoor_bloom,2014-10-31,0.4,bloom
chrysanthemum_flowers,indoor_spray,2014-10-31,0.16,spray
cooking_apples,bramley's_seedling,2014-10-31,0.49,kg
cucumbers,all_varieties,2014-10-31,0.61,kg
cyclamen,13cm,2014-10-31,1.36,each
dessert_apples,braeburn,2014-10-31,0.54,kg
dessert_apples,cox's_orange_group,2014-10-31,0.54,kg
dessert_apples,egremont_russet,2014-10-31,0.55,kg
dessert_apples,gala,2014-10-31,0.54,kg
dessert_apples,jonagold_group,2014-10-31,0.55,kg
dessert_apples,other_late_season,2014-10-31,0.54,kg
dessert_apples,other_mid_season,2014-10-31,0.48,kg
"dwarf,_french_or_kidney_beans","dwarf,_french_or_kidney",2014-10-31,1.37,kg
gladioli,all_varieties,2014-10-31,0.62,5 stems
leeks,trimmed,2014-10-31,0.37,kg
lettuce,butterhead_indoor,2014-10-31,0.3,head
lettuce,cos,2014-10-31,0.42,head
lettuce,crisp_iceberg_type,2014-10-31,0.29,head
lettuce,little_gem,2014-10-31,0.43,twin
"narcissus,_inc._daffodils",indoor,2014-10-31,0.55,10 blooms
oriental_lilies,homegrown,2014-10-31,0.93,stem
parsnips,all_varieties,2014-10-31,0.92,kg
pears,conference,2014-10-31,0.46,kg
pears,doyenne_du_comice,2014-10-31,0.57,kg
pears,other,2014-10-31,0.43,kg
pears,william's_bon_chretien,2014-10-31,0.6,kg
raspberries,all_varieties,2014-10-31,8.43,kg
salad_onions,salad,2014-10-31,0.2,bunch
spinach,leaf_loose/bunches,2014-10-31,0.63,kg
swede,all_varieties,2014-10-31,0.3,kg
sweetcorn,all_varieties,2014-10-31,0.22,cob
tomatoes,cherry,2014-10-31,2.36,kg
tomatoes,plum,2014-10-31,1.06,kg
tomatoes,round,2014-10-31,0.84,kg
tomatoes,vine,2014-10-31,1.01,kg
turnip,all_varieties,2014-10-31,0.9,kg
watercress,all_varieties,2014-10-31,0.54,bunch
alstromeria,indoor,2014-10-24,1.23,5 stems
beetroot,topped,2014-10-24,0.17,kg
begonia_elatior,13cm,2014-10-24,1.25,each
brussels_sprouts,all_varieties,2014-10-24,0.31,kg
bulb_onions,red,2014-10-24,0.5,kg
bulb_onions,yellow,2014-10-24,0.24,kg
cabbage,red,2014-10-24,0.33,kg
cabbage,savoy,2014-10-24,0.36,head
cabbage,spring_greens_pre-packed,2014-10-24,0.59,kg
cabbage,summer_&_autumn_pointed,2014-10-24,0.45,kg
cabbage,summer_&_autumn_round,2014-10-24,0.34,head
cabbage,white,2014-10-24,0.28,kg
calabrese,calabrese,2014-10-24,0.49,kg
carrots,topped_washed,2014-10-24,0.28,kg
cauliflowers,all_other,2014-10-24,0.38,head
cauliflowers,kent,2014-10-24,0.39,head
celery,all_washed,2014-10-24,0.55,kg
chrysanthemum,13cm,2014-10-24,1.25,each
chrysanthemum_flowers,indoor_bloom,2014-10-24,0.41,bloom
chrysanthemum_flowers,indoor_spray,2014-10-24,0.18,spray
cooking_apples,bramley's_seedling,2014-10-24,0.49,kg
courgettes,all_varieties,2014-10-24,0.5,kg
cucumbers,all_varieties,2014-10-24,0.8,kg
cyclamen,13cm,2014-10-24,1.36,each
dessert_apples,braeburn,2014-10-24,0.54,kg
dessert_apples,cox's_orange_group,2014-10-24,0.54,kg
dessert_apples,egremont_russet,2014-10-24,0.55,kg
dessert_apples,gala,2014-10-24,0.53,kg
dessert_apples,jonagold_group,2014-10-24,0.55,kg
dessert_apples,other_mid_season,2014-10-24,0.49,kg
dessert_apples,spartan,2014-10-24,0.33,kg
dessert_apples,worcester_pearmain,2014-10-24,0.33,kg
"dwarf,_french_or_kidney_beans","dwarf,_french_or_kidney",2014-10-24,1.48,kg
gladioli,all_varieties,2014-10-24,0.68,5 stems
irises,indoor,2014-10-24,0.35,5 stems
leeks,trimmed,2014-10-24,0.36,kg
lettuce,butterhead_indoor,2014-10-24,0.3,head
lettuce,cos,2014-10-24,0.43,head
lettuce,crisp_iceberg_type,2014-10-24,0.26,head
lettuce,little_gem,2014-10-24,0.44,twin
oriental_lilies,homegrown,2014-10-24,0.91,stem
parsnips,all_varieties,2014-10-24,0.9,kg
pears,conference,2014-10-24,0.44,kg
pears,doyenne_du_comice,2014-10-24,0.57,kg
pears,other,2014-10-24,0.42,kg
raspberries,all_varieties,2014-10-24,6.71,kg
salad_onions,salad,2014-10-24,0.2,bunch
spinach,leaf_loose/bunches,2014-10-24,0.68,kg
strawberries,all_varieties,2014-10-24,1.21,kg
swede,all_varieties,2014-10-24,0.32,kg
sweetcorn,all_varieties,2014-10-24,0.26,cob
tomatoes,cherry,2014-10-24,2.43,kg
tomatoes,plum,2014-10-24,0.98,kg
tomatoes,round,2014-10-24,0.79,kg
tomatoes,vine,2014-10-24,1.02,kg
turnip,all_varieties,2014-10-24,0.97,kg
watercress,all_varieties,2014-10-24,0.54,bunch
alstromeria,indoor,2014-10-17,1.09,5 stems
beetroot,topped,2014-10-17,0.17,kg
begonia_elatior,13cm,2014-10-17,1.25,each
broad_beans,broad,2014-10-17,1.21,kg
brussels_sprouts,all_varieties,2014-10-17,0.33,kg
bulb_onions,red,2014-10-17,0.52,kg
bulb_onions,yellow,2014-10-17,0.28,kg
cabbage,red,2014-10-17,0.33,kg
cabbage,savoy,2014-10-17,0.36,head
cabbage,spring_greens_pre-packed,2014-10-17,0.56,kg
cabbage,summer_&_autumn_pointed,2014-10-17,0.45,kg
cabbage,summer_&_autumn_round,2014-10-17,0.34,head
cabbage,white,2014-10-17,0.28,kg
calabrese,calabrese,2014-10-17,0.43,kg
carrots,topped_washed,2014-10-17,0.28,kg
cauliflowers,all_other,2014-10-17,0.38,head
cauliflowers,kent,2014-10-17,0.43,head
celery,all_washed,2014-10-17,0.55,kg
chrysanthemum,13cm,2014-10-17,1.25,each
chrysanthemum_flowers,indoor_bloom,2014-10-17,0.47,bloom
chrysanthemum_flowers,indoor_spray,2014-10-17,0.17,spray
cooking_apples,bramley's_seedling,2014-10-17,0.48,kg
courgettes,all_varieties,2014-10-17,0.62,kg
cucumbers,all_varieties,2014-10-17,0.99,kg
cyclamen,13cm,2014-10-17,1.5,each
damsons,all_varieties,2014-10-17,1.37,kg
dessert_apples,braeburn,2014-10-17,0.62,kg
dessert_apples,cox's_orange_group,2014-10-17,0.52,kg
dessert_apples,egremont_russet,2014-10-17,0.54,kg
dessert_apples,gala,2014-10-17,0.53,kg
dessert_apples,jonagold_group,2014-10-17,0.57,kg
dessert_apples,other_early_season,2014-10-17,0.47,kg
dessert_apples,other_mid_season,2014-10-17,0.59,kg
"dwarf,_french_or_kidney_beans","dwarf,_french_or_kidney",2014-10-17,1.49,kg
